iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
TJK,Asia,Tajikistan,9/20/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,-0.01,,,,,,,,,,,,,,,,,,3872421,2307140,1565281,,,60806,39.72,23.66,16.05,,6237,19800,0.203,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/21/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,55457,,,,,5688,18095,0.186,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/22/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0.02,,,,,,,,,,,,,,,,,,,,,,,50108,,,,,5139,16390,0.168,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/23/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0.02,,,,,,,,,,,,,,,,,,,,,,,44758,,,,,4591,14685,0.151,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/24/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0.02,,,,,,,,,,,,,,,,,,,,,,,39409,,,,,4042,12980,0.133,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/25/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0.02,,,,,,,,,,,,,,,,,,,,,,,38985,,,,,3999,13013,0.133,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/26/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,38561,,,,,3955,13047,0.134,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/27/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,-0.03,,,,,,,,,,,,,,,,,,4139385,2398703,1740682,,,38138,42.46,24.6,17.85,,3912,13080,0.134,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/28/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,38010,,,,,3899,12768,0.131,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/29/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,37883,,,,,3886,12456,0.128,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/30/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,37755,,,,,3872,12144,0.125,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/1/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,37627,,,,,3859,11832,0.121,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/2/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,37500,,,,,3846,11520,0.118,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/3/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,4362853,2464077,1898776,,,37372,44.75,25.27,19.48,,3833,11208,0.115,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/4/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,-0.02,,,,,,,,,,,,,,,,,,,,,,,35252,,,,,3616,10357,0.106,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/5/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,33260,,,,,3411,9818,0.101,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/6/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,31267,,,,,3207,9280,0.095,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/7/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,29275,,,,,3003,8741,0.09,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/8/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,27283,,,,,2798,8202,0.084,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/9/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,25290,,,,,2594,7663,0.079,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/10/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,4525937,2513950,2011987,,,23298,46.42,25.79,20.64,,2390,7125,0.073,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/11/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,-0.02,,,,,,,,,,,,,,,,,,,,,,,22124,,,,,2269,7703,0.079,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/12/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,20951,,,,,2149,8281,0.085,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/13/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,19777,,,,,2028,8859,0.091,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/14/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,18603,,,,,1908,9437,0.097,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/15/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,17430,,,,,1788,10015,0.103,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/16/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,16256,,,,,1667,10593,0.109,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/17/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,4631515,2592147,2039368,,,15083,47.5,26.59,20.92,,1547,11171,0.115,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/18/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,18040,,,,,1850,11476,0.118,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/19/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,20997,,,,,2154,11780,0.121,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/20/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,4738865,2632058,2106807,,,23954,48.61,27,21.61,,2457,12085,0.124,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/21/2021,17484,0,0,125,0,0,1793.3,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,23440,,,,,2404,11438,0.117,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/22/2021,17486,2,0.286,125,0,0,1793.505,0.205,0.029,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,22926,,,,,2351,10792,0.111,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/23/2021,17486,0,0.286,125,0,0,1793.505,0,0.029,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,22412,,,,,2299,10145,0.104,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/24/2021,17486,0,0.286,125,0,0,1793.505,0,0.029,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,21898,,,,,2246,9498,0.097,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/25/2021,17486,0,0.286,125,0,0,1793.505,0,0.029,12.821,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,18427,,,,,1890,8547,0.088,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/26/2021,17486,0,0.286,125,0,0,1793.505,0,0.029,12.821,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,14956,,,,,1534,7596,0.078,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/27/2021,17486,0,0.286,125,0,0,1793.505,0,0.029,12.821,0,0,0,,,,,,,,,,,,,,,,,,4819257,2678569,,,,11485,49.43,27.47,,,1178,6644,0.068,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/28/2021,17486,0,0.286,125,0,0,1793.505,0,0.029,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,10270,,,,,1053,6167,0.063,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/29/2021,17486,0,0,125,0,0,1793.505,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,9055,,,,,929,5690,0.058,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/30/2021,17486,0,0,125,0,0,1793.505,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,7840,,,,,804,5213,0.053,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,10/31/2021,17486,0,0,125,0,0,1793.505,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,6625,,,,,680,4736,0.049,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/1/2021,17486,0,0,125,0,0,1793.505,0,0,12.821,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,5410,,,,,555,4258,0.044,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/2/2021,17486,0,0,125,0,0,1793.505,0,0,12.821,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,4195,,,,,430,3781,0.039,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/3/2021,17486,0,0,125,0,0,1793.505,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2980,,,,,306,3304,0.034,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/4/2021,17486,0,0,125,0,0,1793.505,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2980,,,,,306,3304,0.034,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/5/2021,17486,0,0,125,0,0,1793.505,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,2980,,,,,306,3304,0.034,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/6/2021,17486,0,0,125,0,0,1793.505,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,2980,,,,,306,3304,0.034,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/7/2021,17486,0,0,125,0,0,1793.505,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,4852034,2714911,2137123,,,2980,49.77,27.85,21.92,,306,3304,0.034,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/8/2021,17486,0,0,125,0,0,1793.505,0,0,12.821,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,6784,,,,,696,4327,0.044,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/9/2021,17486,0,0,125,0,0,1793.505,0,0,12.821,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,10589,,,,,1086,5350,0.055,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/10/2021,17488,2,0.286,125,0,0,1793.71,0.205,0.029,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,14394,,,,,1476,6373,0.065,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/11/2021,17488,0,0.286,125,0,0,1793.71,0,0.029,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,18199,,,,,1867,7396,0.076,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/12/2021,17488,0,0.286,125,0,0,1793.71,0,0.029,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,22003,,,,,2257,8419,0.086,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/13/2021,17488,0,0.286,125,0,0,1793.71,0,0.029,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,25808,,,,,2647,9443,0.097,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/14/2021,17488,0,0.286,125,0,0,1793.71,0,0.029,12.821,0,0,0,,,,,,,,,,,,,,,,,,5059324,2788171,2271153,,,29613,51.89,28.6,23.29,,3037,10466,0.107,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/15/2021,17488,0,0.286,125,0,0,1793.71,0,0.029,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,30128,,,,,3090,10851,0.111,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/16/2021,17489,1,0.429,125,0,0,1793.813,0.103,0.044,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,30642,,,,,3143,11237,0.115,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/17/2021,17489,0,0.143,125,0,0,1793.813,0,0.015,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,31157,,,,,3196,11623,0.119,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/18/2021,17489,0,0.143,125,0,0,1793.813,0,0.015,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,31672,,,,,3249,12008,0.123,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/19/2021,17489,0,0.143,125,0,0,1793.813,0,0.015,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,32187,,,,,3301,12394,0.127,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/20/2021,17489,0,0.143,125,0,0,1793.813,0,0.015,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,32701,,,,,3354,12779,0.131,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/21/2021,17489,0,0.143,125,0,0,1793.813,0,0.015,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,5291837,2880326,2411511,,,33216,54.28,29.54,24.73,,3407,13165,0.135,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/22/2021,17493,4,0.714,125,0,0,1794.223,0.41,0.073,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,34335,,,,,3522,14217,0.146,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/23/2021,17493,0,0.571,125,0,0,1794.223,0,0.059,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,35455,,,,,3637,15269,0.157,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/24/2021,17493,0,0.571,125,0,0,1794.223,0,0.059,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,36574,,,,,3751,16320,0.167,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/25/2021,17493,0,0.571,125,0,0,1794.223,0,0.059,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,37693,,,,,3866,17372,0.178,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/26/2021,17493,0,0.571,125,0,0,1794.223,0,0.059,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,38812,,,,,3981,18424,0.189,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/27/2021,17493,0,0.571,125,0,0,1794.223,0,0.059,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,39932,,,,,4096,19476,0.2,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/28/2021,17493,0,0.571,125,0,0,1794.223,0,0.059,12.821,0,0,0,,,,,,,,,,,,,,,,,,5579193,3024020,2555173,,,41051,57.22,31.02,26.21,,4211,20528,0.211,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/29/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,37877,,,,,3885,19517,0.2,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,11/30/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,34703,,,,,3559,18507,0.19,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/1/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,31530,,,,,3234,17497,0.179,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/2/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,28356,,,,,2908,16486,0.169,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/3/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,25182,,,,,2583,15476,0.159,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/4/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,22008,,,,,2257,14466,0.148,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/5/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,5711036,3118206,2592830,,,18835,58.58,31.98,26.59,,1932,13455,0.138,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/6/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,22025,,,,,2259,15637,0.16,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/7/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,25215,,,,,2586,17819,0.183,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/8/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,28405,,,,,2913,20001,0.205,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/9/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,31595,,,,,3241,22182,0.228,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/10/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,34785,,,,,3568,24364,0.25,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
