iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
URY,South America,Uruguay,5/1/2021,200908,2480,2654.571,2669,53,55.143,57646.84,711.59,761.68,765.82,15.207,15.822,0.92,,,,,,,,,1809949,12162,519.331,3.49,13386,3.841,0.1983,5,people tested,1875626,1184231,691395,59,217,32835,53.82,33.98,19.84,0,9421,5819,0.167,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/2/2021,202492,1584,2518.143,2724,55,56.857,58101.34,454.5,722.535,781.601,15.781,16.314,0.92,,,,,,,,,1816487,6538,521.207,1.876,12332,3.538,0.2042,4.9,people tested,1875882,1184452,691430,59,256,32794,53.82,33.99,19.84,0,9410,5777,0.166,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/3/2021,204120,1628,2395.857,2796,72,57.857,58568.464,467.125,687.447,802.261,20.659,16.601,0.94,,,,,,,,,1824604,8117,523.536,2.329,11931,3.423,0.2008,5,people tested,1908599,1197789,710810,65,32717,30990,54.76,34.37,20.4,0,8892,6431,0.185,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/4/2021,206946,2826,2407.143,2861,65,58.429,59379.333,810.869,690.685,820.911,18.651,16.765,0.97,,,,,,,,,1838498,13894,527.523,3.987,11863,3.404,0.2029,4.9,people tested,1942681,1209918,732763,68,34082,29407,55.74,34.72,21.03,0,8438,7032,0.202,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/5/2021,209867,2921,2405.714,2918,57,60.143,60217.46,838.127,690.275,837.266,16.355,17.257,0.99,,,,,,,,,1852728,14230,531.606,4.083,11729,3.365,0.2051,4.9,people tested,1975233,1220528,754705,74,32552,27716,56.68,35.02,21.65,0,7953,7443,0.214,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/6/2021,213449,3582,2530.714,2972,54,58.429,61245.248,1027.789,726.142,852.761,15.494,16.765,1,,,,,,,,,1868707,15979,536.191,4.585,11962,3.432,0.2116,4.7,people tested,2011913,1230632,781281,77,36680,26348,57.73,35.31,22.42,0,7560,7795,0.224,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/7/2021,216146,2697,2531.143,3032,60,59.429,62019.103,773.854,726.265,869.976,17.216,17.052,1,,,,,,,,,1881577,12870,539.884,3.693,11970,3.435,0.2115,4.7,people tested,2031154,1240044,791110,80,19241,22249,58.28,35.58,22.7,0,6384,7997,0.229,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/8/2021,218800,2654,2556,3082,50,59,62780.619,761.516,733.397,884.323,14.347,16.929,1,,,,,,,,,1893016,11439,543.166,3.282,11867,3.405,0.2154,4.6,people tested,2038362,1243835,794527,80,7208,23248,58.49,35.69,22.8,0,6671,8515,0.244,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/9/2021,220683,1883,2598.714,3122,40,56.857,63320.911,540.292,745.653,895.8,11.477,16.314,1.01,,,,,,,,,1905126,12110,546.641,3.475,12663,3.633,0.2052,4.9,people tested,2038764,1243882,794882,82,402,23269,58.5,35.69,22.81,0,6677,8490,0.244,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/10/2021,222870,2187,2678.571,3171,49,53.571,63948.43,627.519,768.567,909.86,14.06,15.371,1.03,,,,,,,,,1915358,10232,549.577,2.936,12965,3.72,0.2066,4.8,people tested,2083183,1251459,831724,84,44419,24941,59.77,35.91,23.86,0,7156,7667,0.22,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/11/2021,225847,2977,2700.143,3208,37,49.571,64802.626,854.195,774.756,920.476,10.616,14.224,1.04,,,,,,,,,1930518,15160,553.926,4.35,13146,3.772,0.2054,4.9,people tested,2126420,1257985,868435,88,43237,26248,61.01,36.1,24.92,0,7531,6867,0.197,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/12/2021,228102,2255,2605,3252,44,47.714,65449.656,647.031,747.457,933.101,12.625,13.691,1.05,,,,,,,,,1945324,14806,558.175,4.248,13228,3.796,0.1969,5.1,people tested,2171138,1265234,905904,93,44718,27986,62.3,36.3,25.99,0,8030,6387,0.183,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/13/2021,231901,3799,2636,3318,66,49.429,66539.709,1090.053,756.352,952.039,18.937,14.183,1.07,,,,,,,,,1961468,16144,562.807,4.632,13252,3.802,0.1989,5,people tested,2233843,1303131,930712,98,62705,31704,64.1,37.39,26.71,0,9097,10357,0.297,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/14/2021,235206,3305,2722.857,3369,51,48.143,67488.018,948.309,781.274,966.672,14.634,13.814,1.08,,,,,,,,,1976444,14976,567.104,4.297,13552,3.888,0.2009,5,people tested,2294440,1344385,950055,113,60597,37612,65.83,38.57,27.26,0,10792,14906,0.428,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/15/2021,238079,2873,2754.143,3419,50,48.143,68312.372,824.354,790.25,981.019,14.347,13.814,1.08,,,,,,,,,1989293,12849,570.791,3.687,13754,3.946,0.2002,5,people tested,2315916,1362748,953168,117,21476,39651,66.45,39.1,27.35,0,11377,16988,0.487,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/16/2021,240512,2433,2832.714,3459,40,48.143,69010.476,698.104,812.795,992.496,11.477,13.814,1.09,,,,,,,,,2000864,11571,574.111,3.32,13677,3.924,0.2071,4.8,people tested,2316697,1363415,953282,121,781,39705,66.47,39.12,27.35,0,11393,17076,0.49,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/17/2021,242906,2394,2862.286,3521,62,50,69697.391,686.914,821.28,1010.286,17.79,14.347,1.11,,,,,,,,,2012048,11184,577.32,3.209,13813,3.963,0.2072,4.8,people tested,2370164,1411800,958364,126,53467,40997,68.01,40.51,27.5,0,11763,22906,0.657,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/18/2021,246026,3120,2882.714,3578,57,52.857,70592.617,895.226,827.142,1026.641,16.355,15.166,1.12,,,,,,,,,2026249,14201,581.395,4.075,13676,3.924,0.2108,4.7,people tested,2422140,1456391,965749,129,51976,42246,69.5,41.79,27.71,0,12122,28344,0.813,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/19/2021,249365,3339,3037.571,3638,60,55.143,71550.681,958.064,871.575,1043.857,17.216,15.822,1.14,,,,,,,,,2040309,14060,585.429,4.034,13569,3.893,0.2239,4.5,people tested,2466245,1494001,972244,134,44105,42158,70.76,42.87,27.9,0,12096,32681,0.938,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/20/2021,253941,4576,3148.571,3691,53,53.286,72863.68,1312.999,903.424,1059.064,15.207,15.289,1.16,,,,,,,,,2061510,21201,591.512,6.083,14292,4.101,0.2203,4.5,people tested,2514221,1535390,978831,142,47976,40054,72.14,44.06,28.09,0,11493,33180,0.952,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/21/2021,258540,4599,3333.429,3760,69,55.857,74183.278,1319.598,956.466,1078.863,19.798,16.027,1.16,,,,,,,,,2079118,17608,596.565,5.052,14668,4.209,0.2273,4.4,people tested,2563776,1578347,985429,146,49555,38477,73.56,45.29,28.28,0,11040,33423,0.959,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/22/2021,262009,3469,3418.571,3811,51,56,75178.644,995.365,980.896,1093.496,14.634,16.068,1.13,,,,,,,,,2095539,16421,601.276,4.712,15178,4.355,0.2252,4.4,people tested,2578545,1590604,987941,150,14769,37518,73.99,45.64,28.35,0,10765,32551,0.934,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/23/2021,265098,3089,3512.286,3871,60,58.857,76064.975,886.332,1007.786,1110.712,17.216,16.888,1.12,,,,,,,,,2108716,13177,605.057,3.781,15407,4.421,0.228,4.4,people tested,2580118,1591641,988477,152,1573,37632,74.03,45.67,28.36,0,10798,32604,0.936,72.22,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/24/2021,267888,2790,3568.857,3922,51,57.286,76865.514,800.539,1024.018,1125.345,14.634,16.437,1.11,,,,,,,,,2120439,11723,608.421,3.364,15484,4.443,0.2305,4.3,people tested,2621891,1628694,993197,158,41773,35961,75.23,46.73,28.5,0,10318,30985,0.889,62.04,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/25/2021,271859,3971,3690.429,3973,51,56.429,78004.919,1139.405,1058.9,1139.979,14.634,16.191,1.11,,,,,,,,,2139618,19179,613.924,5.503,16196,4.647,0.2279,4.4,people tested,2660944,1663993,996951,164,39053,34115,76.35,47.75,28.61,0,9789,29657,0.851,62.04,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/26/2021,276435,4576,3867.143,4022,49,54.857,79317.918,1312.999,1109.605,1154.039,14.06,15.74,1.1,,,,,,,,,2160986,21368,620.055,6.131,17240,4.947,0.2243,4.5,people tested,2699472,1699257,1000215,172,38528,33318,77.46,48.76,28.7,0,9560,29322,0.841,62.04,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/27/2021,280372,3937,3775.857,4066,44,53.571,80447.567,1129.649,1083.412,1166.664,12.625,15.371,1.07,,,,,,,,,2181583,20597,625.965,5.91,17153,4.922,0.2201,4.5,people tested,2739083,1734807,1004276,179,39611,32123,78.59,49.78,28.82,0.01,9217,28488,0.817,62.04,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/28/2021,282198,1826,3379.714,4118,52,51.143,80971.504,523.937,969.747,1181.584,14.92,14.674,1.06,,,,,,,,,2206127,24544,633.007,7.042,18144,5.206,0.1863,5.4,people tested,2776327,1767143,1009184,185,37244,30364,79.66,50.7,28.96,0.01,8712,26971,0.774,62.04,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/29/2021,288172,5974,3737.571,4176,58,52.143,82685.633,1714.129,1072.427,1198.226,16.642,14.961,1.08,,,,,,,,,2228036,21909,639.294,6.286,18928,5.431,0.1975,5.1,people tested,2801397,1778939,1022458,190,25070,31836,80.38,51.04,29.34,0.01,9135,26905,0.772,62.04,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/30/2021,291488,3316,3770,4213,37,48.857,83637.098,951.465,1081.732,1208.843,10.616,14.019,1.06,,,,,,,,,2244413,16377,643.993,4.699,19385,5.562,0.1945,5.1,people tested,2802825,1780209,1022616,193,1428,31815,80.42,51.08,29.34,0.01,9129,26938,0.773,62.04,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,5/31/2021,294503,3015,3802.143,4276,63,50.571,84502.197,865.099,1090.955,1226.919,18.077,14.511,1.04,,,,,,,,,2261302,16889,648.839,4.846,20123,5.774,0.1889,5.3,people tested,2849228,1815932,1033296,197,46403,32477,81.75,52.1,29.65,0.01,9319,26748,0.767,62.04,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,1706.8,3.53,59.65,489.7347375
URY,South America,Uruguay,6/1/2021,298006,3503,3735.286,4342,66,52.714,85507.318,1005.121,1071.771,1245.857,18.937,15.125,1.01,,,,,,,,,2283001,21699,655.065,6.226,20483,5.877,0.1824,5.5,people tested,2895228,1851298,1043930,207,46000,33469,83.07,53.12,29.95,0.01,9603,26758,0.768,62.04,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/2/2021,301524,3518,3584.143,4394,52,53.143,86516.743,1009.425,1028.404,1260.777,14.92,15.248,1,,,,,,,,,2306507,23506,661.81,6.745,20789,5.965,0.1724,5.8,people tested,2940358,1885604,1054754,214,45130,34412,84.37,54.1,30.26,0.01,9874,26621,0.764,62.04,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/3/2021,304411,2887,3434.143,4460,66,56.286,87345.114,828.371,985.364,1279.715,18.937,16.15,0.99,,,,,,,,,2325117,18610,667.149,5.34,20505,5.884,0.1675,6,people tested,2984926,1919691,1065235,220,44568,35120,85.65,55.08,30.56,0.01,10077,26412,0.758,62.04,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/4/2021,308490,4079,3756,4516,56,56.857,88515.508,1170.394,1077.715,1295.783,16.068,16.314,1,,,,,,,,,2346509,21392,673.287,6.138,20055,5.754,0.1873,5.3,people tested,3028927,1953576,1075351,227,44001,36086,86.91,56.05,30.86,0.01,10354,26633,0.764,62.04,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/5/2021,312703,4213,3504.429,4583,67,58.143,89724.351,1208.843,1005.531,1315.007,19.224,16.683,1,,,,,,,,,2378828,32319,682.561,9.273,21542,6.181,0.1627,6.1,people tested,3043731,1965734,1077997,231,14804,34619,87.33,56.4,30.93,0.01,9933,26685,0.766,62.04,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/6/2021,316535,3832,3578.143,4640,57,61,90823.872,1099.522,1026.682,1331.362,16.355,17.503,1,,,,,,,,,2395043,16215,687.213,4.653,21519,6.174,0.1663,6,people tested,3044726,1966706,1078020,241,995,34557,87.36,56.43,30.93,0.01,9915,26642,0.764,62.04,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/7/2021,318783,2248,3468.571,4692,52,59.429,91468.894,645.022,995.243,1346.283,14.92,17.052,0.97,,,,,,,,,2411272,16229,691.87,4.657,21424,6.147,0.1619,6.2,people tested,3085133,2002248,1082885,243,40407,33701,88.52,57.45,31.07,0.01,9670,26617,0.764,62.04,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/8/2021,322978,4195,3567.429,4749,57,58.143,92672.572,1203.678,1023.608,1362.638,16.355,16.683,0.96,,,,,,,,,2434838,23566,698.632,6.762,21691,6.224,0.1645,6.1,people tested,3123140,2036598,1086542,253,38007,32559,89.61,58.44,31.18,0.01,9342,26471,0.76,62.04,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/9/2021,326405,3427,3554.429,4816,67,60.286,93655.886,983.314,1019.878,1381.862,19.224,17.298,0.93,,,,,,,,,2457358,22520,705.093,6.462,21550,6.183,0.1649,6.1,people tested,3171989,2079100,1092889,259,48849,33090,91.01,59.66,31.36,0.01,9495,27642,0.793,62.04,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/10/2021,330027,3622,3659.429,4862,46,57.429,94695.152,1039.266,1050.005,1395.061,13.199,16.478,0.91,,,,,,,,,2481328,23970,711.971,6.878,22316,6.403,0.164,6.1,people tested,3216501,2092553,1123948,266,44512,33082,92.29,60.04,32.25,0.01,9492,24695,0.709,62.04,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/11/2021,333484,3457,3570.571,4906,44,55.714,95687.075,991.922,1024.51,1407.686,12.625,15.986,0.89,,,,,,,,,2502737,21409,718.114,6.143,22318,6.404,0.16,6.3,people tested,3256809,2098826,1157983,269,40308,32555,93.45,60.22,33.23,0.01,9341,20750,0.595,62.04,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/12/2021,336470,2986,3395.286,4956,50,53.286,96543.852,856.778,974.215,1422.033,14.347,15.289,0.87,,,,,,,,,2523119,20382,723.962,5.848,20613,5.915,0.1647,6.1,people tested,3280021,2102536,1177485,276,23212,33756,94.11,60.33,33.79,0.01,9686,19543,0.561,62.04,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/13/2021,338513,2043,3139.714,4995,39,50.714,97130.053,586.201,900.883,1433.223,11.19,14.552,0.85,,,,,,,,,2537099,13980,727.974,4.011,20294,5.823,0.1547,6.5,people tested,3281116,2102959,1178157,281,1095,33770,94.15,60.34,33.81,0.01,9690,19465,0.559,62.04,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/14/2021,340818,2305,3147.857,5036,41,49.143,97791.431,661.377,903.219,1444.987,11.764,14.101,0.83,,,,,,,,,2552645,15546,732.434,4.461,20196,5.795,0.1559,6.4,people tested,3338753,2116688,1222065,288,57637,36231,95.8,60.73,35.06,0.01,10396,16349,0.469,63.89,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/15/2021,343615,2797,2948.143,5089,53,48.571,98593.978,802.547,845.915,1460.195,15.207,13.937,0.81,,,,,,,,,2572314,19669,738.078,5.644,19639,5.635,0.1501,6.7,people tested,3393686,2131613,1262073,292,54933,38649,97.38,61.16,36.21,0.01,11090,13574,0.389,63.89,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/16/2021,346515,2900,2872.857,5120,31,43.429,99426.08,832.101,824.313,1469.089,8.895,12.461,0.8,,,,,,,,,2592563,20249,743.888,5.81,19315,5.542,0.1487,6.7,people tested,3447076,2146741,1300335,304,53390,39298,98.91,61.6,37.31,0.01,11276,9663,0.277,63.89,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/17/2021,348662,2147,2662.143,5152,32,41.429,100042.122,616.042,763.853,1478.271,9.182,11.887,0.77,,,,,,,,,2611478,18915,749.315,5.427,18593,5.335,0.1432,7,people tested,3491600,2149947,1341653,317,44524,39300,100.19,61.69,38.5,0.01,11276,8199,0.235,63.89,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/18/2021,351378,2716,2556.286,5207,55,43,100821.428,779.306,733.479,1494.052,15.781,12.338,0.76,,,,,,,,,2630954,19476,754.904,5.588,18317,5.256,0.1396,7.2,people tested,3539439,2163258,1376181,323,47839,40376,101.56,62.07,39.49,0.01,11585,9205,0.264,63.89,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/19/2021,353377,1999,2415.286,5241,34,40.714,101395.004,573.576,693.022,1503.808,9.756,11.682,0.75,,,,,,,,,2648282,17328,759.876,4.972,17880,5.13,0.1351,7.4,people tested,3554028,2166365,1387663,326,14589,39144,101.98,62.16,39.82,0.01,11232,9118,0.262,63.89,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/20/2021,354865,1488,2336,5271,30,39.429,101821.958,426.954,670.272,1512.416,8.608,11.313,0.74,,,,,,,,,2660010,11728,763.241,3.365,17559,5.038,0.133,7.5,people tested,3555063,2166397,1388666,328,1035,39135,102.01,62.16,39.85,0.01,11229,9063,0.26,63.89,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/21/2021,356382,1517,2223.429,5316,45,40,102257.233,435.275,637.972,1525.328,12.912,11.477,0.73,,,,,,,,,2671943,11933,766.665,3.424,17043,4.89,0.1305,7.7,people tested,3607642,2178518,1429124,339,52579,38413,103.51,62.51,41.01,0.01,11022,8833,0.253,63.89,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/22/2021,358461,2079,2120.857,5350,34,37.286,102853.764,596.531,608.541,1535.084,9.756,10.698,0.71,,,,,,,,,2689445,17502,771.687,5.022,16733,4.801,0.1267,7.9,people tested,3654222,2188315,1465907,356,46580,37219,104.85,62.79,42.06,0.01,10679,8100,0.232,63.89,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/23/2021,360247,1786,1961.714,5374,24,36.286,103366.223,512.46,562.878,1541.97,6.886,10.412,0.7,,,,,,,,,2706361,16916,776.54,4.854,16257,4.665,0.1207,8.3,people tested,3697053,2196699,1500354,365,42831,35711,106.08,63.03,43.05,0.01,10247,7137,0.205,63.89,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/24/2021,361994,1747,1904.571,5413,39,37.286,103867.493,501.269,546.482,1553.16,11.19,10.698,0.68,,,,,,,,,2723312,16951,781.404,4.864,15976,4.584,0.1192,8.4,people tested,3739402,2206549,1532853,385,42349,35400,107.3,63.31,43.98,0.01,10157,8086,0.232,63.89,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/25/2021,363580,1586,1743.143,5447,34,34.286,104322.566,455.073,500.163,1562.916,9.756,9.838,0.67,,,,,,,,,2738370,15058,785.725,4.321,15345,4.403,0.1136,8.8,people tested,3778652,2216840,1561812,404,39250,34173,108.42,63.61,44.81,0.01,9805,7655,0.22,63.89,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/26/2021,364859,1279,1640.286,5474,27,33.286,104689.552,366.985,470.65,1570.663,7.747,9.551,0.66,,,,,,,,,2752350,13980,789.736,4.011,14867,4.266,0.1103,9.1,people tested,3791809,2218084,1573725,422,13157,33969,108.8,63.64,45.16,0.01,9747,7388,0.212,63.89,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/27/2021,365866,1007,1571.571,5494,20,31.857,104978.492,288.94,450.933,1576.402,5.739,9.141,0.66,,,,,,,,,2762347,9997,792.604,2.868,14620,4.195,0.1075,9.3,people tested,3793087,2218117,1574970,427,1278,34003,108.84,63.64,45.19,0.01,9757,7389,0.212,63.89,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/28/2021,366915,1049,1504.714,5524,30,29.714,105279.483,300.991,431.75,1585.01,8.608,8.526,0.65,,,,,,,,,2773185,10838,795.714,3.11,14463,4.15,0.104,9.6,people tested,3847589,2236671,1610918,441,54502,34278,110.4,64.18,46.22,0.01,9835,8308,0.238,63.89,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
URY,South America,Uruguay,6/29/2021,368178,1263,1388.143,5558,34,29.714,105641.877,362.395,398.302,1594.765,9.756,8.526,0.63,,,,,,,,,2786369,13184,799.497,3.783,13846,3.973,0.1003,10,people tested,3902372,2255976,1646396,457,54783,35450,111.97,64.73,47.24,0.01,10172,9666,0.277,63.89,3485152,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91,0.817,,,,
