new_cases,population
939,68207114
670,68207114
894,68207114
950,68207114
872,68207114
759,68207114
1062,68207114
818,68207114
1148,68207114
1009,68207114
1131,68207114
1442,68207114
1015,68207114
1107,68207114
713,68207114
1091,68207114
813,68207114
1183,68207114
1035,68207114
1288,68207114
1043,68207114
972,68207114
1184,68207114
1051,68207114
1524,68207114
1278,68207114
1109,68207114
1717,68207114
1406,68207114
1295,68207114
1510,68207114
1736,68207114
1944,68207114
1813,68207114
2988,68207114
2948,68207114
2462,68207114
2659,68207114
2922,68207114
3540,68207114
3498,68207114
3331,68207114
2623,68207114
3104,68207114
3993,68207114
3398,68207114
4324,68207114
4423,68207114
3901,68207114
4371,68207114
4927,68207114
6180,68207114
6636,68207114
6873,68207114
6041,68207114
5697,68207114
4045,68207114
7144,68207114
7111,68207114
6918,68207114
6974,68207114
12871,68207114
22965,68207114
12595,68207114
14546,68207114
14168,68207114
17545,68207114
13868,68207114
15167,68207114
12881,68207114
13982,68207114
17235,68207114
19739,68207114
18983,68207114
15636,68207114
16173,68207114
16981,68207114
18813,68207114
21337,68207114
26692,68207114
21245,68207114
20539,68207114
23021,68207114
19797,68207114
20896,68207114
22891,68207114
24711,68207114
23070,68207114
24410,68207114
21917,68207114
23261,68207114
18960,68207114
20022,68207114
25187,68207114
24152,68207114
23300,68207114
24976,68207114
20588,68207114
21358,68207114
20415,68207114
22965,68207114
33487,68207114
27315,68207114
26877,68207114
24975,68207114
21377,68207114
20062,68207114
19618,68207114
22922,68207114
20263,68207114
19890,68207114
18675,68207114
15458,68207114
11306,68207114
18222,68207114
17562,68207114
14773,68207114
15896,68207114
12185,68207114
12358,68207114
13460,68207114
16197,68207114
14913,68207114
16365,68207114
15599,68207114
17339,68207114
14741,68207114
12383,68207114
16605,68207114
21034,68207114
21729,68207114
21543,68207114
18524,68207114
20322,68207114
18539,68207114
25223,68207114
35443,68207114
28615,68207114
27152,68207114
36053,68207114
33402,68207114
36919,68207114
39290,68207114
39096,68207114
32791,68207114
34742,68207114
32363,68207114
41401,68207114
53162,68207114
50042,68207114
55904,68207114
53312,68207114
57748,68207114
55011,68207114
58801,68207114
60944,68207114
62350,68207114
52645,68207114
68070,68207114
59951,68207114
54951,68207114
46214,68207114
45552,68207114
47540,68207114
48692,68207114
55778,68207114
41354,68207114
38609,68207114
37542,68207114
33360,68207114
38914,68207114
37905,68207114
40274,68207114
33558,68207114
30025,68207114
22205,68207114
20132,68207114
25321,68207114
28707,68207114
29107,68207114
23315,68207114
21134,68207114
18661,68207114
16887,68207114
19238,68207114
20672,68207114
19145,68207114
18279,68207114
15869,68207114
14115,68207114
12386,68207114
13030,68207114
13508,68207114
15156,68207114
13321,68207114
10985,68207114
9775,68207114
10632,68207114
12721,68207114
12061,68207114
12031,68207114
10411,68207114
9838,68207114
10642,68207114
8493,68207114
9938,68207114
9986,68207114
8523,68207114
7436,68207114
6038,68207114
5457,68207114
6391,68207114
6386,68207114
6573,68207114
5948,68207114
6039,68207114
5178,68207114
4712,68207114
5766,68207114
5927,68207114
6753,68207114
6609,68207114
5534,68207114
4618,68207114
5090,68207114
5294,68207114
5758,68207114
6304,68207114
4802,68207114
5587,68207114
5312,68207114
5342,68207114
5379,68207114
5605,68207114
6220,68207114
6187,68207114
3865,68207114
3862,68207114
4655,68207114
4041,68207114
4052,68207114
4479,68207114
3403,68207114
3423,68207114
2297,68207114
2762,68207114
2380,68207114
2762,68207114
3030,68207114
,68207114
2584,68207114
1730,68207114
3568,68207114
2472,68207114
2492,68207114
2672,68207114
2756,68207114
2206,68207114
1882,68207114
2963,68207114
2525,68207114
2396,68207114
2728,68207114
2678,68207114
2061,68207114
1712,68207114
2064,68207114
2686,68207114
2166,68207114
2445,68207114
2381,68207114
1907,68207114
1671,68207114
1649,68207114
1946,68207114
2144,68207114
2613,68207114
2490,68207114
2047,68207114
1771,68207114
2357,68207114
2474,68207114
2285,68207114
2656,68207114
2193,68207114
2027,68207114
1927,68207114
1979,68207114
,68207114
2135,68207114
2694,68207114
2703,68207114
2523,68207114
2094,68207114
2364,68207114
2411,68207114
2987,68207114
3380,68207114
4028,68207114
3240,68207114
3111,68207114
3284,68207114
3099,68207114
4261,68207114
5179,68207114
6140,68207114
5651,68207114
5224,68207114
5587,68207114
5972,68207114
7316,68207114
7236,68207114
7966,68207114
7556,68207114
7321,68207114
7617,68207114
7588,68207114
8816,68207114
10810,68207114
10274,68207114
10077,68207114
9074,68207114
10474,68207114
11484,68207114
15893,68207114
16721,68207114
15321,68207114
17974,68207114
14649,68207114
22668,68207114
20241,68207114
25645,68207114
27609,68207114
26776,68207114
24516,68207114
23901,68207114
27146,68207114
28421,68207114
32123,68207114
32087,68207114
35342,68207114
31973,68207114
31512,68207114
34135,68207114
36343,68207114
41980,68207114
48097,68207114
51556,68207114
54184,68207114
48030,68207114
39731,68207114
46368,68207114
43711,68207114
39551,68207114
35886,68207114
31471,68207114
28800,68207114
24503,68207114
23330,68207114
25532,68207114
30745,68207114
29303,68207114
25833,68207114
24198,68207114
21762,68207114
21521,68207114
28993,68207114
29894,68207114
31482,68207114
28268,68207114
27141,68207114
24921,68207114
23314,68207114
29304,68207114
32750,68207114
32404,68207114
29206,68207114
26472,68207114
28223,68207114
26659,68207114
33700,68207114
36329,68207114
37024,68207114
31833,68207114
32011,68207114
31720,68207114
30667,68207114
35581,68207114
38002,68207114
37724,68207114
32134,68207114
32963,68207114
26264,68207114
31955,68207114
35529,68207114
37871,68207114
42109,68207114
36690,68207114
36557,68207114
40840,68207114
37231,68207114
38530,68207114
37511,68207114
36774,68207114
28900,68207114
28652,68207114
30320,68207114
26277,68207114
29912,68207114
26349,68207114
32324,68207114
29481,68207114
29026,68207114
35729,68207114
31114,68207114
33592,68207114
35792,68207114
35654,68207114
29783,68207114
33024,68207114
37506,68207114
34553,68207114
35089,68207114
35770,68207114
34626,68207114
29415,68207114
29681,68207114
34271,68207114
33073,68207114
38713,68207114
39757,68207114
34936,68207114
39451,68207114
33631,68207114
39499,68207114
37710,68207114
41502,68207114
44619,68207114
44264,68207114
42871,68207114
44750,68207114
48750,68207114
43377,68207114
48611,68207114
51539,68207114
48803,68207114
45044,68207114
38789,68207114
36165,68207114
43531,68207114
43980,68207114
39074,68207114
43159,68207114
40806,68207114
37753,68207114
39755,68207114
33640,68207114
40875,68207114
36641,68207114
33792,68207114
30266,68207114
29935,68207114
32084,68207114
32878,68207114
39461,68207114
42524,68207114
39058,68207114
37855,68207114
36326,68207114
39393,68207114
36961,68207114
38036,68207114
47034,68207114
44366,68207114
40053,68207114
39703,68207114
44591,68207114
42677,68207114
42788,68207114
46835,68207114
49641,68207114
39774,68207114
36676,68207114
42324,68207114
39920,68207114
47536,68207114
53286,68207114
50833,68207114
41701,68207114
43552,68207114
51022,68207114
45233,68207114
50861,68207114
50220,68207114
58428,68207114
52446,68207114
48268,68207114
54111,68207114
59239,68207114
77915,68207114
87766,68207114
92742,68207114
89281,68207114
82183,68207114
91922,68207114
89249,68207114
105604,68207114
122743,68207114
121736,68207114
122261,68207114
119366,68207114
107771,68207114
138146,68207114
182912,68207114
189062,68207114
190643,68207114
163277,68207114
135514,68207114
188077,68207114
219290,68207114
194494,68207114
180516,68207114
179044,68207114
141355,68207114
141965,68207114
142701,68207114
115834,68207114
130089,68207114
106095,68207114
99009,68207114
81102,68207114
70507,68207114
88430,68207114
94158,68207114
107839,68207114
106902,68207114
96125,68207114
75735,68207114
75128,68207114
94636,68207114
94357,68207114
102094,68207114
96619,68207114
88934,68207114
72557,68207114
62820,68207114
,68207114
112819,68207114
87334,68207114
93138,68207114
82490,68207114
60487,68207114
53622,68207114
63627,68207114
66508,68207114
67783,68207114
162466,68207114
58691,68207114
45872,68207114
41183,68207114
41399,68207114
46184,68207114
54091,68207114
51725,68207114
47481,68207114
39218,68207114
31010,68207114
38524,68207114
41353,68207114
39838,68207114
38668,68207114
31885,68207114
0,68207114
0,68207114
82113,68207114
99485,68207114
45036,68207114
45683,68207114
44806,68207114
0,68207114
0,68207114
126436,68207114
62407,68207114
68378,68207114
84401,68207114
72858,68207114
,68207114
,332915074
0,332915074
1,332915074
0,332915074
3,332915074
0,332915074
0,332915074
1,332915074
0,332915074
2,332915074
0,332915074
0,332915074
3,332915074
0,332915074
0,332915074
1,332915074
0,332915074
0,332915074
0,332915074
0,332915074
1,332915074
0,332915074
1,332915074
0,332915074
0,332915074
0,332915074
0,332915074
0,332915074
0,332915074
0,332915074
2,332915074
0,332915074
0,332915074
0,332915074
0,332915074
0,332915074
1,332915074
0,332915074
8,332915074
7,332915074
23,332915074
19,332915074
33,332915074
77,332915074
53,332915074
166,332915074
116,332915074
75,332915074
188,332915074
365,332915074
439,332915074
633,332915074
759,332915074
234,332915074
1467,332915074
1833,332915074
2657,332915074
4494,332915074
6367,332915074
5995,332915074
8919,332915074
11152,332915074
10618,332915074
12127,332915074
17821,332915074
18591,332915074
22164,332915074
16127,332915074
22154,332915074
26381,332915074
31155,332915074
32279,332915074
32402,332915074
31837,332915074
29243,332915074
31788,332915074
30034,332915074
31059,332915074
35619,332915074
34277,332915074
28924,332915074
26300,332915074
27156,332915074
28315,332915074
25893,332915074
29620,332915074
33017,332915074
27408,332915074
25437,332915074
30108,332915074
26059,332915074
29884,332915074
31957,332915074
31948,332915074
30905,332915074
25960,332915074
24675,332915074
24581,332915074
26860,332915074
29696,332915074
34886,332915074
26773,332915074
23737,332915074
23796,332915074
24003,332915074
24490,332915074
27734,332915074
27197,332915074
24467,332915074
18747,332915074
19052,332915074
23360,332915074
20024,332915074
25904,332915074
24813,332915074
24086,332915074
18749,332915074
22279,332915074
20484,332915074
22828,332915074
25215,332915074
23866,332915074
20183,332915074
20187,332915074
19091,332915074
18674,332915074
18738,332915074
21270,332915074
25087,332915074
23091,332915074
18895,332915074
17867,332915074
20078,332915074
19161,332915074
27921,332915074
26406,332915074
20295,332915074
17852,332915074
16897,332915074
20302,332915074
21721,332915074
22281,332915074
25552,332915074
24177,332915074
18901,332915074
20997,332915074
24533,332915074
27060,332915074
28218,332915074
31061,332915074
31813,332915074
25849,332915074
29726,332915074
38590,332915074
36257,332915074
39374,332915074
49114,332915074
40803,332915074
42916,332915074
41310,332915074
49813,332915074
49114,332915074
54923,332915074
51509,332915074
45974,332915074
53734,332915074
43142,332915074
57229,332915074
60210,332915074
59579,332915074
68790,332915074
60450,332915074
60182,332915074
59503,332915074
65651,332915074
65983,332915074
70820,332915074
66495,332915074
64309,332915074
58954,332915074
60675,332915074
68118,332915074
67580,332915074
67913,332915074
75161,332915074
64183,332915074
55870,332915074
59643,332915074
64899,332915074
64136,332915074
69209,332915074
64609,332915074
57652,332915074
47039,332915074
41657,332915074
61690,332915074
54348,332915074
60105,332915074
60561,332915074
64022,332915074
54239,332915074
51604,332915074
57041,332915074
55124,332915074
51715,332915074
70155,332915074
52375,332915074
34754,332915074
37779,332915074
44851,332915074
45796,332915074
45166,332915074
47566,332915074
45801,332915074
31927,332915074
33813,332915074
42668,332915074
41990,332915074
50545,332915074
46410,332915074
43254,332915074
34235,332915074
33282,332915074
41895,332915074
39866,332915074
45162,332915074
48325,332915074
43691,332915074
29247,332915074
24659,332915074
26580,332915074
33550,332915074
39541,332915074
44418,332915074
45602,332915074
40466,332915074
32591,332915074
37146,332915074
38167,332915074
45203,332915074
50316,332915074
45801,332915074
41677,332915074
32071,332915074
38063,332915074
41125,332915074
48923,332915074
47073,332915074
43705,332915074
33867,332915074
37579,332915074
42007,332915074
38711,332915074
46149,332915074
53478,332915074
49310,332915074
33241,332915074
37169,332915074
44559,332915074
49113,332915074
57779,332915074
55133,332915074
55322,332915074
47067,332915074
42063,332915074
49970,332915074
58447,332915074
63362,332915074
70269,332915074
54871,332915074
52235,332915074
67492,332915074
62248,332915074
60166,332915074
79616,332915074
81583,332915074
78464,332915074
61290,332915074
64184,332915074
77294,332915074
86026,332915074
91144,332915074
99746,332915074
87625,332915074
77989,332915074
81570,332915074
124760,332915074
99805,332915074
127808,332915074
127158,332915074
127548,332915074
119613,332915074
117017,332915074
136300,332915074
146935,332915074
159087,332915074
178720,332915074
165440,332915074
139547,332915074
153021,332915074
164257,332915074
171746,332915074
192204,332915074
201518,332915074
180216,332915074
146971,332915074
181235,332915074
173317,332915074
180332,332915074
117434,332915074
214631,332915074
168212,332915074
140418,332915074
155336,332915074
196913,332915074
195500,332915074
220403,332915074
235650,332915074
222077,332915074
179238,332915074
195528,332915074
226543,332915074
218181,332915074
236977,332915074
239181,332915074
224632,332915074
191664,332915074
209604,332915074
226722,332915074
234670,332915074
240157,332915074
248317,332915074
205842,332915074
187347,332915074
196820,332915074
205894,332915074
221367,332915074
212891,332915074
127318,332915074
217460,332915074
135954,332915074
173422,332915074
205844,332915074
218366,332915074
315183,332915074
179044,332915074
272225,332915074
203350,332915074
185596,332915074
232795,332915074
259823,332915074
286329,332915074
304171,332915074
264802,332915074
210880,332915074
203871,332915074
221726,332915074
229267,332915074
235603,332915074
245112,332915074
217638,332915074
176619,332915074
140744,332915074
156927,332915074
187412,332915074
192555,332915074
191805,332915074
178285,332915074
140188,332915074
129517,332915074
150997,332915074
155460,332915074
166775,332915074
163847,332915074
150978,332915074
112881,332915074
125243,332915074
116988,332915074
124352,332915074
125039,332915074
131080,332915074
116822,332915074
89443,332915074
82782,332915074
95219,332915074
95180,332915074
106798,332915074
100595,332915074
90801,332915074
68302,332915074
55355,332915074
59288,332915074
68822,332915074
72592,332915074
75195,332915074
73809,332915074
55275,332915074
55439,332915074
73852,332915074
75049,332915074
77283,332915074
75440,332915074
71323,332915074
51748,332915074
50405,332915074
58412,332915074
67042,332915074
68971,332915074
67907,332915074
61063,332915074
41616,332915074
44034,332915074
55492,332915074
57766,332915074
61780,332915074
62627,332915074
56881,332915074
39286,332915074
50912,332915074
54086,332915074
59292,332915074
62395,332915074
61655,332915074
58908,332915074
35377,332915074
47313,332915074
52880,332915074
87694,332915074
67643,332915074
76407,332915074
64157,332915074
46312,332915074
65687,332915074
61720,332915074
69538,332915074
76900,332915074
74067,332915074
64942,332915074
37907,332915074
66911,332915074
62897,332915074
75769,332915074
80143,332915074
84663,332915074
70699,332915074
47436,332915074
62022,332915074
80897,332915074
75615,332915074
73965,332915074
83516,332915074
55573,332915074
43835,332915074
58360,332915074
62507,332915074
64358,332915074
66739,332915074
62932,332915074
55042,332915074
34695,332915074
42211,332915074
52323,332915074
55205,332915074
58798,332915074
58113,332915074
48872,332915074
30567,332915074
44524,332915074
42876,332915074
46075,332915074
46200,332915074
48439,332915074
35714,332915074
22867,332915074
32297,332915074
35489,332915074
36149,332915074
38755,332915074
42222,332915074
30799,332915074
17705,332915074
25175,332915074
28908,332915074
29653,332915074
30225,332915074
28824,332915074
21254,332915074
13781,332915074
21824,332915074
24599,332915074
24624,332915074
26838,332915074
22244,332915074
13337,332915074
7366,332915074
6264,332915074
20794,332915074
16736,332915074
18395,332915074
17882,332915074
15611,332915074
6022,332915074
14063,332915074
13028,332915074
18557,332915074
14801,332915074
25149,332915074
9191,332915074
5269,332915074
11757,332915074
10745,332915074
11899,332915074
11763,332915074
21185,332915074
9058,332915074
4923,332915074
10526,332915074
10821,332915074
12661,332915074
14474,332915074
24604,332915074
9376,332915074
4620,332915074
13620,332915074
7466,332915074
15359,332915074
15117,332915074
29759,332915074
5417,332915074
4277,332915074
8905,332915074
22262,332915074
20172,332915074
20889,332915074
47580,332915074
10137,332915074
11753,332915074
29385,332915074
26550,332915074
31120,332915074
31981,332915074
78102,332915074
14113,332915074
20324,332915074
48808,332915074
39747,332915074
47732,332915074
56521,332915074
120797,332915074
28764,332915074
27957,332915074
79341,332915074
64978,332915074
73581,332915074
72547,332915074
191445,332915074
43942,332915074
44570,332915074
108231,332915074
97788,332915074
102405,332915074
109710,332915074
251890,332915074
63041,332915074
34859,332915074
159664,332915074
117793,332915074
154473,332915074
144033,332915074
226841,332915074
73108,332915074
46810,332915074
194152,332915074
150645,332915074
167595,332915074
155154,332915074
239151,332915074
92293,332915074
44201,332915074
207918,332915074
154489,332915074
178997,332915074
183814,332915074
238653,332915074
79055,332915074
52023,332915074
228825,332915074
179974,332915074
190487,332915074
179194,332915074
235389,332915074
86176,332915074
63598,332915074
93577,332915074
208769,332915074
176970,332915074
166382,332915074
242167,332915074
89400,332915074
48355,332915074
210562,332915074
144933,332915074
173614,332915074
158813,332915074
210901,332915074
75288,332915074
44837,332915074
171357,332915074
121751,332915074
131394,332915074
129150,332915074
174779,332915074
60843,332915074
54365,332915074
155262,332915074
112894,332915074
121445,332915074
110510,332915074
154750,332915074
48635,332915074
44760,332915074
142362,332915074
95271,332915074
112254,332915074
101517,332915074
131561,332915074
39083,332915074
39701,332915074
95556,332915074
110739,332915074
108491,332915074
86981,332915074
109528,332915074
40071,332915074
31649,332915074
98429,332915074
82053,332915074
91644,332915074
78013,332915074
96026,332915074
32616,332915074
19148,332915074
112137,332915074
66751,332915074
102528,332915074
75233,332915074
95087,332915074
34490,332915074
32455,332915074
112732,332915074
68774,332915074
85641,332915074
81469,332915074
96814,332915074
35261,332915074
36851,332915074
110176,332915074
78491,332915074
95108,332915074
57860,332915074
143397,332915074
44238,332915074
31922,332915074
133457,332915074
87400,332915074
112804,332915074
110038,332915074
126837,332915074
45633,332915074
39811,332915074
144177,332915074
91484,332915074
111390,332915074
39854,332915074
53216,332915074
26692,332915074
43199,332915074
185624,332915074
117256,332915074
137196,332915074
138904,332915074
158685,332915074
66626,332915074
55230,332915074
177278,332915074
113351,332915074
149992,332915074
124560,332915074
158167,332915074
56834,332915074
52334,332915074
185090,332915074
115139,332915074
143654,332915074
141821,332915074
192704,332915074
79770,332915074
89355,332915074
239704,332915074
179440,332915074
243732,332915074
269744,332915074
248738,332915074
86745,332915074
178306,332915074
500234,332915074
361775,332915074
501968,332915074
590574,332915074
513906,332915074
188960,332915074
285616,332915074
1043939,332915074
811833,332915074
662524,332915074
834651,332915074
869701,332915074
397820,332915074
485190,332915074
1382013,332915074
786422,332915074
848970,332915074
861708,332915074
879725,332915074
409295,332915074
479897,332915074
672650,332915074
1129445,332915074
908115,332915074
732613,332915074
841085,332915074
303843,332915074
365228,332915074
919529,332915074
494106,332915074
624760,332915074
506291,332915074
614406,332915074
179347,332915074
198179,332915074
540934,332915074
325911,332915074
329377,332915074
275081,332915074
355267,332915074
86774,332915074
83577,332915074
345747,332915074
214871,332915074
188510,332915074
171439,332915074
209465,332915074
52055,332915074
58358,332915074
169892,332915074
111241,332915074
114888,332915074
101792,332915074
145287,332915074
31485,332915074
23025,332915074
82751,332915074
89481,332915074
85102,332915074
67024,332915074
74596,332915074
47435,332915074
15847,332915074
96853,332915074
47065,332915074
53725,332915074
49232,332915074
51565,332915074
15292,332915074
12028,332915074
63110,332915074
29619,332915074
37595,332915074
48318,332915074
52110,332915074
10462,332915074
0,2513672790
92,2513672790
278,2513672790
488,2513672790
665,2513672790
801,2513672790
2637,2513672790
579,2513672790
2055,2513672790
1666,2513672790
2088,2513672790
4736,2513672790
3086,2513672790
3995,2513672790
3731,2513672790
3146,2513672790
3523,2513672790
2711,2513672790
3013,2513672790
2517,2513672790
2022,2513672790
372,2513672790
15133,2513672790
6461,2513672790
2059,2513672790
2099,2513672790
1919,2513672790
1775,2513672790
407,2513672790
453,2513672790
474,2513672790
1450,2513672790
16,2513672790
215,2513672790
510,2513672790
417,2513672790
436,2513672790
333,2513672790
444,2513672790
601,2513672790
212,2513672790
141,2513672790
148,2513672790
176,2513672790
221,2513672790
115,2513672790
125,2513672790
69,2513672790
123,2513672790
156,2513672790
112,2513672790
416,2513672790
301,2513672790
435,2513672790
524,2513672790
675,2513672790
760,2513672790
1177,2513672790
1329,2513672790
1683,2513672790
2782,2513672790
2100,2513672790
2220,2513672790
2480,2513672790
3790,2513672790
4766,2513672790
4438,2513672790
4543,2513672790
4010,2513672790
6728,2513672790
6174,2513672790
7086,2513672790
7259,2513672790
7583,2513672790
7698,2513672790
7699,2513672790
9863,2513672790
12434,2513672790
11956,2513672790
14142,2513672790
11885,2513672790
12482,2513672790
13101,2513672790
12244,2513672790
15446,2513672790
15244,2513672790
17121,2513672790
16527,2513672790
17050,2513672790
15555,2513672790
17582,2513672790
16895,2513672790
18875,2513672790
30106,2513672790
22068,2513672790
18793,2513672790
18240,2513672790
22437,2513672790
23280,2513672790
25799,2513672790
25064,2513672790
25068,2513672790
27275,2513672790
27508,2513672790
27553,2513672790
32874,2513672790
31936,2513672790
33506,2513672790
31274,2513672790
27711,2513672790
26583,2513672790
31568,2513672790
34519,2513672790
35849,2513672790
41394,2513672790
36562,2513672790
29712,2513672790
35451,2513672790
39638,2513672790
45033,2513672790
41742,2513672790
44426,2513672790
42097,2513672790
38770,2513672790
36185,2513672790
40732,2513672790
47200,2513672790
54957,2513672790
55110,2513672790
60618,2513672790
43524,2513672790
39950,2513672790
62387,2513672790
49985,2513672790
61440,2513672790
61246,2513672790
53261,2513672790
46198,2513672790
43632,2513672790
59371,2513672790
64560,2513672790
61954,2513672790
53155,2513672790
55302,2513672790
55150,2513672790
54203,2513672790
68620,2513672790
64062,2513672790
59696,2513672790
91272,2513672790
97321,2513672790
35196,2513672790
60432,2513672790
75279,2513672790
79084,2513672790
83838,2513672790
84130,2513672790
75664,2513672790
69832,2513672790
56397,2513672790
76936,2513672790
107888,2513672790
90675,2513672790
90376,2513672790
80651,2513672790
67307,2513672790
64370,2513672790
91643,2513672790
90088,2513672790
98970,2513672790
97862,2513672790
88263,2513672790
69533,2513672790
70127,2513672790
92438,2513672790
93141,2513672790
99296,2513672790
93546,2513672790
84230,2513672790
77772,2513672790
69558,2513672790
98847,2513672790
122099,2513672790
120277,2513672790
117863,2513672790
100093,2513672790
72596,2513672790
86463,2513672790
109828,2513672790
114243,2513672790
115185,2513672790
118670,2513672790
96285,2513672790
98679,2513672790
67778,2513672790
107278,2513672790
119275,2513672790
119408,2513672790
112378,2513672790
98449,2513672790
82381,2513672790
77690,2513672790
106110,2513672790
106821,2513672790
123066,2513672790
120365,2513672790
89163,2513672790
79017,2513672790
70529,2513672790
101701,2513672790
109829,2513672790
104035,2513672790
89470,2513672790
105172,2513672790
69934,2513672790
75091,2513672790
98286,2513672790
104927,2513672790
97651,2513672790
102855,2513672790
94319,2513672790
64680,2513672790
98698,2513672790
96218,2513672790
100983,2513672790
99542,2513672790
103059,2513672790
91550,2513672790
61482,2513672790
55295,2513672790
69181,2513672790
92076,2513672790
97397,2513672790
99843,2513672790
86445,2513672790
63382,2513672790
68677,2513672790
84125,2513672790
92724,2513672790
92836,2513672790
96673,2513672790
85122,2513672790
63259,2513672790
63090,2513672790
84201,2513672790
94524,2513672790
92167,2513672790
99312,2513672790
77400,2513672790
63009,2513672790
68033,2513672790
87597,2513672790
93028,2513672790
96165,2513672790
94894,2513672790
80525,2513672790
55639,2513672790
110160,2513672790
94520,2513672790
100019,2513672790
96230,2513672790
96066,2513672790
93291,2513672790
70503,2513672790
64613,2513672790
76964,2513672790
96595,2513672790
108969,2513672790
106363,2513672790
90892,2513672790
77330,2513672790
82265,2513672790
100656,2513672790
110964,2513672790
113679,2513672790
113411,2513672790
106271,2513672790
87056,2513672790
88719,2513672790
112889,2513672790
116212,2513672790
119136,2513672790
116447,2513672790
98617,2513672790
85687,2513672790
83851,2513672790
100427,2513672790
126634,2513672790
124163,2513672790
121983,2513672790
111496,2513672790
92119,2513672790
94839,2513672790
141149,2513672790
129613,2513672790
138654,2513672790
143039,2513672790
125026,2513672790
96632,2513672790
101494,2513672790
131531,2513672790
141840,2513672790
143355,2513672790
152109,2513672790
135682,2513672790
114004,2513672790
112641,2513672790
145666,2513672790
162468,2513672790
188186,2513672790
198038,2513672790
190530,2513672790
144448,2513672790
144665,2513672790
185063,2513672790
187180,2513672790
200463,2513672790
194408,2513672790
185948,2513672790
153033,2513672790
148461,2513672790
184524,2513672790
197305,2513672790
172954,2513672790
198833,2513672790
178098,2513672790
143162,2513672790
146670,2513672790
188578,2513672790
207052,2513672790
212109,2513672790
191278,2513672790
178393,2513672790
141794,2513672790
139179,2513672790
186628,2513672790
181258,2513672790
185133,2513672790
154221,2513672790
118259,2513672790
114210,2513672790
128173,2513672790
180077,2513672790
191469,2513672790
195371,2513672790
133832,2513672790
110767,2513672790
109389,2513672790
131370,2513672790
188508,2513672790
207674,2513672790
227084,2513672790
202977,2513672790
182227,2513672790
141481,2513672790
146479,2513672790
192017,2513672790
196187,2513672790
203585,2513672790
221127,2513672790
189353,2513672790
140312,2513672790
124626,2513672790
178959,2513672790
200348,2513672790
181613,2513672790
182528,2513672790
170405,2513672790
129478,2513672790
113578,2513672790
178392,2513672790
172662,2513672790
174330,2513672790
166802,2513672790
160387,2513672790
109650,2513672790
104202,2513672790
139841,2513672790
163945,2513672790
136497,2513672790
159994,2513672790
140467,2513672790
105037,2513672790
93132,2513672790
139026,2513672790
143775,2513672790
142655,2513672790
138250,2513672790
127429,2513672790
104804,2513672790
87149,2513672790
133835,2513672790
127024,2513672790
139292,2513672790
136846,2513672790
131257,2513672790
105515,2513672790
95912,2513672790
144069,2513672790
157712,2513672790
157832,2513672790
155194,2513672790
137069,2513672790
94258,2513672790
113450,2513672790
152140,2513672790
158411,2513672790
167706,2513672790
162230,2513672790
151727,2513672790
153093,2513672790
115864,2513672790
168012,2513672790
170332,2513672790
179076,2513672790
183875,2513672790
160709,2513672790
121674,2513672790
130912,2513672790
185812,2513672790
211455,2513672790
195782,2513672790
212659,2513672790
169288,2513672790
147129,2513672790
148145,2513672790
210076,2513672790
213734,2513672790
235116,2513672790
209388,2513672790
203692,2513672790
153094,2513672790
156377,2513672790
217310,2513672790
239479,2513672790
239995,2513672790
203372,2513672790
162997,2513672790
154134,2513672790
170829,2513672790
233233,2513672790
258244,2513672790
269636,2513672790
259526,2513672790
224067,2513672790
180620,2513672790
186143,2513672790
255485,2513672790
254381,2513672790
242313,2513672790
269603,2513672790
238891,2513672790
176909,2513672790
187645,2513672790
250183,2513672790
242671,2513672790
227646,2513672790
243574,2513672790
204860,2513672790
157151,2513672790
154904,2513672790
215385,2513672790
233124,2513672790
208546,2513672790
213936,2513672790
167219,2513672790
134108,2513672790
135717,2513672790
189991,2513672790
194477,2513672790
195554,2513672790
188922,2513672790
178061,2513672790
123351,2513672790
123408,2513672790
176849,2513672790
193641,2513672790
188685,2513672790
194691,2513672790
161250,2513672790
128153,2513672790
138057,2513672790
188449,2513672790
208882,2513672790
200485,2513672790
194437,2513672790
185631,2513672790
140023,2513672790
134450,2513672790
181873,2513672790
207703,2513672790
200198,2513672790
177811,2513672790
187279,2513672790
131568,2513672790
155011,2513672790
200742,2513672790
228845,2513672790
197789,2513672790
172468,2513672790
170111,2513672790
128002,2513672790
136199,2513672790
161265,2513672790
201383,2513672790
221854,2513672790
207919,2513672790
182627,2513672790
137207,2513672790
145593,2513672790
205540,2513672790
209684,2513672790
212366,2513672790
217289,2513672790
186417,2513672790
154259,2513672790
145536,2513672790
242010,2513672790
217156,2513672790
220704,2513672790
225804,2513672790
193131,2513672790
152245,2513672790
157334,2513672790
197142,2513672790
194649,2513672790
216283,2513672790
212763,2513672790
193613,2513672790
148372,2513672790
160010,2513672790
209498,2513672790
205682,2513672790
209224,2513672790
211837,2513672790
195821,2513672790
149044,2513672790
152723,2513672790
204152,2513672790
210119,2513672790
228182,2513672790
203158,2513672790
200315,2513672790
143174,2513672790
149866,2513672790
188418,2513672790
209026,2513672790
213818,2513672790
316125,2513672790
199879,2513672790
172209,2513672790
170921,2513672790
220777,2513672790
242230,2513672790
234366,2513672790
225935,2513672790
206811,2513672790
183411,2513672790
179965,2513672790
222730,2513672790
241606,2513672790
244768,2513672790
239717,2513672790
224102,2513672790
170916,2513672790
